CaseID,ActivityID,CompleteTimestamp,Duration,CumDuration,TimeSinceMidnight,WeekDay
2087,1,2011-12-21 20:24:41,0,0,73481,2
2087,8,2012-01-03 17:59:16,1114475,1114475,64756,1
2087,9,2012-01-04 18:11:50,87154,1201629,65510,2
2087,8,2012-01-04 20:15:52,7442,1209071,72952,2
2087,9,2012-01-13 19:13:12,773840,1982911,69192,4
2087,6,2012-01-16 23:49:26,275774,2258685,85766,0
2088,1,2010-02-04 19:37:45,0,0,70665,3
2088,8,2010-02-04 20:01:28,1423,1423,72088,3
2088,2,2010-02-04 20:01:35,7,1430,72095,3
2088,6,2010-03-17 00:08:40,3470825,3472255,520,2
2089,1,2011-01-24 17:35:38,0,0,63338,0
2089,1,2011-01-25 19:18:18,92560,92560,69498,1
2089,8,2011-01-27 20:07:33,175755,268315,72453,3
2089,6,2011-02-08 19:21:27,1034034,1302349,69687,1
2090,8,2012-02-03 19:50:21,0,0,71421,4
2090,9,2012-02-04 02:05:52,22531,22531,7552,5
2090,6,2012-03-05 18:18:46,2650374,2672905,65926,0
2091,1,2011-07-18 17:45:19,0,0,63919,0
2091,8,2011-07-19 23:46:38,108079,108079,85598,1
2091,9,2011-07-20 16:08:05,58887,166966,58085,2
2091,6,2011-08-22 16:36:12,2852887,3019853,59772,0
2094,1,2011-02-21 17:38:13,0,0,63493,0
2094,8,2011-02-21 17:48:31,618,618,64111,0
2094,6,2011-02-21 18:46:36,3485,4103,67596,0
2095,1,2012-07-09 19:00:44,0,0,68444,0
2095,8,2012-07-10 15:16:32,72948,72948,54992,1
2095,6,2012-07-10 15:21:39,307,73255,55299,1
2096,1,2012-07-30 18:53:43,0,0,68023,0
2096,8,2012-07-31 23:22:51,102548,102548,84171,1
2096,6,2012-08-09 18:48:24,761133,863681,67704,3
2097,1,2012-08-31 18:38:20,0,0,67100,4
2097,8,2012-08-31 18:40:05,105,105,67205,4
2097,6,2012-09-21 18:36:12,1814167,1814272,66972,4
2098,1,2011-11-04 01:38:17,0,0,5897,4
2098,8,2011-11-04 01:38:28,11,11,5908,4
2098,9,2011-11-10 00:22:07,513819,513830,1327,3
2098,9,2011-11-11 19:03:14,153667,667497,68594,4
2098,9,2011-11-11 19:03:15,1,667498,68595,4
2098,9,2011-11-16 17:23:39,426024,1093522,62619,2
2098,6,2011-12-02 17:15:58,1381939,2475461,62158,4
2099,1,2011-09-08 21:55:12,0,0,78912,3
2099,8,2011-09-08 22:55:55,3643,3643,82555,3
2099,6,2011-09-09 17:29:29,66814,70457,62969,4
2100,1,2012-02-29 01:46:09,0,0,6369,2
2100,8,2012-02-29 17:23:14,56225,56225,62594,2
2100,6,2012-02-29 19:41:46,8312,64537,70906,2
2101,1,2010-11-03 01:29:08,0,0,5348,2
2101,8,2010-11-03 01:29:44,36,36,5384,2
2101,6,2010-11-04 19:44:24,152080,152116,71064,3
2102,1,2010-09-29 20:37:40,0,0,74260,2
2102,1,2010-09-30 15:15:34,67074,67074,54934,3
2102,8,2010-09-30 22:47:45,27131,94205,82065,3
2102,9,2010-10-01 00:11:23,5018,99223,683,4
2102,8,2010-10-04 20:07:27,330964,430187,72447,0
2102,6,2010-10-04 20:07:41,14,430201,72461,0
2106,3,2010-03-26 22:30:45,0,0,81045,4
2106,1,2010-03-26 22:32:37,112,112,81157,4
2106,8,2010-03-26 22:32:55,18,130,81175,4
2106,6,2010-03-26 22:50:27,1052,1182,82227,4
2107,1,2010-09-17 20:34:12,0,0,74052,4
2107,1,2010-09-17 21:03:25,1753,1753,75805,4
2107,8,2010-09-17 21:03:33,8,1761,75813,4
2107,6,2010-09-17 22:23:34,4801,6562,80614,4
2109,1,2011-10-17 18:49:36,0,0,67776,0
2109,6,2011-10-18 17:03:59,80063,80063,61439,1
2109,6,2011-10-18 17:04:00,1,80064,61440,1
2110,1,2011-06-22 16:37:12,0,0,59832,2
2110,1,2011-06-22 16:37:23,11,11,59843,2
2110,8,2011-06-22 17:19:11,2508,2519,62351,2
2110,6,2011-06-22 18:55:35,5784,8303,68135,2
2111,1,2011-10-12 22:21:19,0,0,80479,2
2111,8,2011-10-18 15:29:17,493678,493678,55757,1
2111,8,2011-10-18 21:20:53,21096,514774,76853,1
2111,6,2011-10-18 22:44:38,5025,519799,81878,1
2113,1,2011-12-06 00:58:29,0,0,3509,1
2113,8,2011-12-06 17:27:07,59318,59318,62827,1
2113,6,2011-12-06 20:29:15,10928,70246,73755,1
2113,6,2011-12-06 20:29:15,0,70246,73755,1
2114,1,2010-05-12 22:42:07,0,0,81727,2
2114,8,2010-05-12 22:56:55,888,888,82615,2
2114,2,2010-05-12 22:57:34,39,927,82654,2
2114,6,2010-06-21 16:17:23,3431989,3432916,58643,0
2115,1,2010-12-29 17:23:43,0,0,62623,2
2115,8,2011-01-31 19:57:06,2860403,2860403,71826,0
2115,6,2011-02-04 19:49:44,345158,3205561,71384,4
2116,1,2012-01-11 19:54:53,0,0,71693,2
2116,8,2012-01-11 19:55:04,11,11,71704,2
2116,6,2012-01-11 23:10:33,11729,11740,83433,2
2118,1,2010-01-14 18:52:50,0,0,67970,3
2118,8,2010-02-10 00:01:11,2264901,2264901,71,2
2118,6,2010-02-17 18:44:53,672222,2937123,67493,2
2119,1,2010-04-16 15:40:38,0,0,56438,4
2119,8,2010-05-04 17:58:40,1563482,1563482,64720,1
2119,9,2010-05-04 18:26:16,1656,1565138,66376,1
2119,8,2010-05-19 22:20:09,1310033,2875171,80409,2
2119,6,2010-05-19 22:20:19,10,2875181,80419,2
2120,1,2011-10-06 16:41:22,0,0,60082,3
2120,8,2011-10-11 18:32:05,438643,438643,66725,1
2120,8,2011-10-21 17:01:56,858591,1297234,61316,4
2120,6,2011-10-21 17:52:09,3013,1300247,64329,4
2122,1,2011-05-09 15:28:16,0,0,55696,0
2122,8,2011-05-09 15:29:11,55,55,55751,0
2122,6,2011-05-09 15:52:53,1422,1477,57173,0
2124,1,2012-07-25 17:42:11,0,0,63731,2
2124,6,2012-07-25 17:44:03,112,112,63843,2
2127,1,2011-09-14 15:59:06,0,0,57546,2
2127,8,2011-09-14 21:23:31,19465,19465,77011,2
2127,6,2011-09-20 18:06:47,506596,526061,65207,1
2128,1,2012-05-29 20:48:50,0,0,74930,1
2128,8,2012-05-29 20:48:59,9,9,74939,1
2128,6,2012-06-01 17:39:54,247855,247864,63594,4
2128,6,2012-06-01 17:39:54,0,247864,63594,4
2129,1,2011-11-08 19:02:43,0,0,68563,1
2129,8,2011-11-09 18:08:32,83149,83149,65312,2
2129,9,2011-11-09 23:04:26,17754,100903,83066,2
2129,6,2011-12-02 22:32:27,1985281,2086184,81147,4
2130,1,2012-01-24 00:26:10,0,0,1570,1
2130,8,2012-01-24 00:27:05,55,55,1625,1
2130,6,2012-01-24 01:08:37,2492,2547,4117,1
2131,1,2010-02-08 20:02:38,0,0,72158,0
2131,8,2010-02-20 02:03:44,972066,972066,7424,5
2131,6,2010-02-20 02:03:53,9,972075,7433,5
2132,1,2011-11-11 19:42:41,0,0,70961,4
2132,8,2011-11-11 19:42:53,12,12,70973,4
2132,9,2011-12-02 23:07:24,1826671,1826683,83244,4
2132,8,2011-12-07 00:19:48,349944,2176627,1188,2
2132,6,2011-12-08 00:06:27,85599,2262226,387,3
2133,1,2011-10-07 21:00:53,0,0,75653,4
2133,8,2011-10-07 21:52:36,3103,3103,78756,4
2133,6,2011-10-07 21:57:43,307,3410,79063,4
2135,1,2011-10-12 18:12:31,0,0,65551,2
2135,8,2011-10-14 15:11:16,161925,161925,54676,4
2135,9,2011-11-02 19:25:42,1656866,1818791,69942,2
2135,6,2011-11-08 01:15:10,452968,2271759,4510,1
2136,1,2010-05-27 16:58:21,0,0,61101,3
2136,1,2010-06-04 21:07:18,706137,706137,76038,4
2136,8,2010-06-04 21:07:32,14,706151,76052,4
2136,6,2010-06-04 21:07:49,17,706168,76069,4
2137,3,2011-02-14 23:15:24,0,0,83724,0
2137,1,2011-02-14 23:28:41,797,797,84521,0
2137,8,2011-02-14 23:28:56,15,812,84536,0
2137,6,2011-02-14 23:29:01,5,817,84541,0
2138,1,2010-04-28 23:34:06,0,0,84846,2
2138,8,2010-05-04 23:25:21,517875,517875,84321,1
2138,6,2010-05-05 00:36:10,4249,522124,2170,2
2139,1,2012-06-12 15:09:33,0,0,54573,1
2139,8,2012-06-13 18:34:51,98718,98718,66891,2
2139,4,2012-06-19 23:52:12,537441,636159,85932,1
2139,8,2012-07-25 16:23:29,3083477,3719636,59009,2
2139,9,2012-07-25 16:23:43,14,3719650,59023,2
2139,6,2012-07-26 17:51:10,91647,3811297,64270,3
2140,1,2012-02-03 18:48:39,0,0,67719,4
2140,8,2012-02-03 18:48:58,19,19,67738,4
2140,6,2012-02-06 17:57:43,256125,256144,64663,0
2144,1,2011-01-13 20:40:05,0,0,74405,3
2144,8,2011-01-19 02:08:56,451731,451731,7736,2
2144,6,2011-01-19 02:09:14,18,451749,7754,2
2145,1,2011-01-26 20:07:06,0,0,72426,2
2145,8,2011-01-26 20:07:29,23,23,72449,2
2145,9,2011-01-28 17:39:57,163948,163971,63597,4
2145,8,2011-02-04 18:38:15,608298,772269,67095,4
2145,9,2011-02-10 18:10:39,516744,1289013,65439,3
2145,8,2011-02-14 17:20:53,342614,1631627,62453,0
2145,6,2011-02-14 17:21:52,59,1631686,62512,0
2146,1,2011-06-07 15:38:10,0,0,56290,1
2146,8,2011-06-07 15:38:42,32,32,56322,1
2146,6,2011-06-07 15:59:04,1222,1254,57544,1
2147,1,2011-06-20 22:24:05,0,0,80645,0
2147,8,2011-06-22 15:04:14,146409,146409,54254,2
2147,9,2011-06-22 16:17:37,4403,150812,58657,2
2147,8,2011-06-29 15:28:52,601875,752687,55732,2
2147,6,2011-06-29 15:29:49,57,752744,55789,2
2148,1,2012-01-20 01:49:48,0,0,6588,4
2148,8,2012-01-20 01:50:10,22,22,6610,4
2148,6,2012-01-24 01:42:37,345147,345169,6157,1
2148,6,2012-01-24 01:42:38,1,345170,6158,1
2149,1,2011-02-28 18:49:15,0,0,67755,0
2149,8,2011-03-02 00:35:19,107164,107164,2119,2
2149,6,2011-03-07 22:33:16,511077,618241,81196,0
2149,8,2011-03-07 23:58:30,5114,623355,86310,0
2149,6,2011-03-08 00:57:38,3548,626903,3458,1
2150,1,2012-02-22 22:04:23,0,0,79463,2
2150,8,2012-02-23 19:46:01,78098,78098,71161,3
2150,6,2012-03-01 20:33:30,607649,685747,74010,3
2151,1,2011-06-29 17:41:01,0,0,63661,2
2151,8,2011-06-29 17:47:23,382,382,64043,2
2151,6,2011-06-29 17:52:10,287,669,64330,2
2153,3,2010-07-14 15:27:40,0,0,55660,2
2153,1,2010-07-14 15:37:02,562,562,56222,2
2153,8,2010-07-14 15:37:10,8,570,56230,2
2153,6,2010-07-26 20:58:21,1056071,1056641,75501,0
2154,1,2011-09-22 17:29:01,0,0,62941,3
2154,6,2011-09-26 16:02:43,340422,340422,57763,0
2154,6,2011-09-26 16:02:43,0,340422,57763,0
2155,1,2010-09-17 21:09:36,0,0,76176,4
2155,8,2010-09-22 18:25:48,422172,422172,66348,2
2155,6,2010-09-22 18:31:27,339,422511,66687,2
2158,1,2011-12-12 18:25:28,0,0,66328,0
2158,8,2011-12-12 18:25:38,10,10,66338,0
2158,6,2011-12-12 22:16:12,13834,13844,80172,0
2159,3,2010-09-07 17:00:29,0,0,61229,1
2159,1,2010-09-07 17:05:25,296,296,61525,1
2159,1,2010-09-07 17:10:55,330,626,61855,1
2159,1,2010-09-07 22:16:33,18338,18964,80193,1
2159,8,2010-09-09 19:58:32,164519,183483,71912,3
2159,6,2010-09-09 19:58:44,12,183495,71924,3
2160,1,2012-06-12 17:55:17,0,0,64517,1
2160,8,2012-06-14 21:25:14,185397,185397,77114,3
2160,6,2012-06-14 21:25:26,12,185409,77126,3
2161,1,2011-06-21 22:43:11,0,0,81791,1
2161,1,2011-06-21 22:43:35,24,24,81815,1
2161,8,2011-06-27 16:00:16,494201,494225,57616,0
2161,6,2011-06-27 17:23:39,5003,499228,62619,0
2162,1,2011-04-18 15:20:44,0,0,55244,0
2162,9,2011-04-18 23:02:34,27710,27710,82954,0
2162,9,2011-04-18 23:02:35,1,27711,82955,0
2162,8,2011-04-20 16:29:23,149208,176919,59363,2
2162,6,2011-04-20 16:29:53,30,176949,59393,2
2164,1,2012-01-24 01:00:52,0,0,3652,1
2164,8,2012-01-24 01:48:20,2848,2848,6500,1
2164,6,2012-01-25 23:44:46,165386,168234,85486,2
2165,1,2010-10-05 23:38:26,0,0,85106,1
2165,8,2010-10-05 23:38:39,13,13,85119,1
2165,6,2010-10-06 16:31:22,60763,60776,59482,2
2166,1,2011-08-30 22:57:04,0,0,82624,1
2166,8,2011-09-02 00:15:56,177532,177532,956,4
2166,6,2011-09-09 21:00:29,679473,857005,75629,4
2167,1,2012-07-31 22:49:54,0,0,82194,1
2167,8,2012-07-31 22:50:12,18,18,82212,1
2167,6,2012-08-28 21:08:20,2413088,2413106,76100,1
2169,1,2010-09-14 00:24:21,0,0,1461,1
2169,8,2010-09-15 23:27:15,169374,169374,84435,2
2169,6,2010-09-16 00:33:31,3976,173350,2011,3
2170,1,2011-12-27 19:18:12,0,0,69492,1
2170,8,2012-01-03 17:59:46,600094,600094,64786,1
2170,9,2012-01-05 23:41:40,193314,793408,85300,3
2170,6,2012-01-09 20:15:45,333245,1126653,72945,0
2171,1,2012-07-06 22:12:41,0,0,79961,4
2171,8,2012-07-11 16:36:03,411802,411802,59763,2
2171,6,2012-07-11 20:45:29,14966,426768,74729,2
2173,1,2010-04-21 20:38:40,0,0,74320,2
2173,8,2010-04-26 17:24:02,420322,420322,62642,0
2173,9,2010-04-26 20:25:34,10892,431214,73534,0
2173,8,2010-05-18 22:01:17,1906543,2337757,79277,1
2173,6,2010-05-18 23:45:39,6262,2344019,85539,1
2174,1,2012-05-04 18:53:10,0,0,67990,4
2174,8,2012-05-07 16:25:55,250365,250365,59155,0
2174,6,2012-05-11 19:01:40,354945,605310,68500,4
2175,1,2010-07-01 15:29:35,0,0,55775,3
2175,8,2010-07-30 16:02:53,2507598,2507598,57773,4
2175,6,2010-07-30 16:03:02,9,2507607,57782,4
2178,1,2011-10-05 22:48:52,0,0,82132,2
2178,6,2011-10-05 22:49:14,22,22,82154,2
2179,1,2011-09-20 16:01:13,0,0,57673,1
2179,8,2011-09-30 16:24:05,865372,865372,59045,4
2179,6,2011-10-11 23:34:50,976245,1841617,84890,1
2180,1,2011-11-30 19:37:46,0,0,70666,2
2180,8,2011-12-01 22:56:43,98337,98337,82603,3
2180,6,2011-12-02 20:29:09,77546,175883,73749,4
2181,1,2010-09-20 17:27:59,0,0,62879,0
2181,8,2010-09-20 17:29:55,116,116,62995,0
2181,6,2010-09-20 17:35:27,332,448,63327,0
2182,1,2011-04-21 18:26:06,0,0,66366,3
2182,8,2011-04-22 15:39:53,76427,76427,56393,4
2182,6,2011-04-22 16:43:11,3798,80225,60191,4
2184,1,2011-01-13 20:48:42,0,0,74922,3
2184,8,2011-01-21 19:28:37,686395,686395,70117,4
2184,6,2011-01-22 00:46:34,19077,705472,2794,5
2184,8,2011-01-24 23:27:01,254427,959899,84421,0
2184,9,2011-01-25 00:28:36,3695,963594,1716,1
2184,8,2011-02-01 19:45:03,674187,1637781,71103,1
2184,6,2011-02-01 19:51:01,358,1638139,71461,1
2185,1,2011-04-14 17:56:19,0,0,64579,3
2185,8,2011-04-14 17:57:08,49,49,64628,3
2185,6,2011-04-14 18:12:55,947,996,65575,3
2186,1,2010-11-24 01:27:19,0,0,5239,2
2186,8,2010-11-24 01:30:44,205,205,5444,2
2186,6,2010-11-24 01:30:55,11,216,5455,2
2187,1,2012-08-03 18:51:57,0,0,67917,4
2187,8,2012-08-16 14:56:55,1109098,1109098,53815,3
2187,6,2012-08-16 15:11:12,857,1109955,54672,3
2188,1,2012-06-20 15:55:26,0,0,57326,2
2188,8,2012-06-20 15:55:41,15,15,57341,2
2188,6,2012-06-21 16:20:41,87900,87915,58841,3
2189,1,2011-05-04 18:42:52,0,0,67372,2
2189,8,2011-05-04 18:43:16,24,24,67396,2
2189,6,2011-05-04 21:25:42,9746,9770,77142,2
2190,1,2011-06-14 15:28:48,0,0,55728,1
2190,8,2011-06-14 15:29:13,25,25,55753,1
2190,6,2011-06-14 18:26:02,10609,10634,66362,1
2192,1,2011-12-16 17:00:38,0,0,61238,4
2192,8,2011-12-16 17:15:06,868,868,62106,4
2192,6,2011-12-16 22:21:01,18355,19223,80461,4
2193,1,2012-05-17 17:52:24,0,0,64344,3
2193,8,2012-05-18 22:23:55,102691,102691,80635,4
2193,6,2012-05-22 23:43:46,350391,453082,85426,1
2194,1,2012-06-29 15:56:26,0,0,57386,4
2194,6,2012-06-29 21:10:20,18834,18834,76220,4
2195,1,2011-10-21 21:16:09,0,0,76569,4
2195,8,2011-10-21 23:18:47,7358,7358,83927,4
2195,6,2011-11-02 20:18:16,1025969,1033327,73096,2
2196,1,2011-01-19 02:07:06,0,0,7626,2
2196,8,2011-01-24 20:23:04,497758,497758,73384,0
2196,6,2011-01-24 20:53:42,1838,499596,75222,0
2198,1,2011-09-27 21:56:53,0,0,79013,1
2198,8,2011-09-29 23:15:26,177513,177513,83726,3
2198,6,2011-09-30 15:06:25,57059,234572,54385,4
2199,1,2010-03-30 17:06:52,0,0,61612,1
2199,8,2010-03-30 17:08:51,119,119,61731,1
2199,9,2010-03-30 21:07:34,14323,14442,76054,1
2199,8,2010-03-30 22:25:46,4692,19134,80746,1
2199,6,2010-03-30 22:25:57,11,19145,80757,1
2200,1,2012-01-11 19:21:48,0,0,69708,2
2200,8,2012-01-11 19:22:06,18,18,69726,2
2200,6,2012-01-16 23:23:48,446502,446520,84228,0
2202,1,2012-04-24 21:28:31,0,0,77311,1
2202,8,2012-04-27 16:02:06,239615,239615,57726,4
2202,6,2012-04-27 16:13:12,666,240281,58392,4
2204,1,2011-07-04 17:41:47,0,0,63707,0
2204,8,2011-07-04 17:45:16,209,209,63916,0
2204,6,2011-07-04 18:13:11,1675,1884,65591,0
2205,1,2010-07-09 23:23:19,0,0,84199,4
2205,8,2010-07-14 23:56:37,433998,433998,86197,2
2205,6,2010-07-14 23:58:35,118,434116,86315,2
2206,1,2010-05-11 17:41:45,0,0,63705,1
2206,1,2010-05-19 22:04:49,706984,706984,79489,2
2206,1,2010-05-24 21:00:45,428156,1135140,75645,0
2206,8,2010-06-04 15:47:05,931580,2066720,56825,4
2206,6,2010-06-04 15:47:09,4,2066724,56829,4
2207,1,2011-02-16 00:52:20,0,0,3140,2
2207,8,2011-02-16 00:52:41,21,21,3161,2
2207,9,2011-02-22 00:34:00,517279,517300,2040,1
2207,8,2011-03-03 01:16:06,780126,1297426,4566,3
2207,6,2011-03-03 01:16:13,7,1297433,4573,3
2208,1,2010-05-20 18:00:50,0,0,64850,3
2208,8,2010-05-20 18:26:34,1544,1544,66394,3
2208,6,2010-06-14 23:27:19,2178045,2179589,84439,0
2209,1,2011-03-25 20:27:35,0,0,73655,4
2209,8,2011-03-25 20:27:54,19,19,73674,4
2209,9,2011-04-01 17:29:02,594068,594087,62942,4
2209,8,2011-04-15 15:59:43,1204241,1798328,57583,4
2209,6,2011-04-15 16:00:08,25,1798353,57608,4
2212,1,2011-08-02 16:18:36,0,0,58716,1
2212,6,2011-08-02 16:19:29,53,53,58769,1
2213,1,2011-03-02 01:48:41,0,0,6521,2
2213,8,2011-03-02 01:49:10,29,29,6550,2
2213,9,2011-03-04 23:48:00,251930,251959,85680,4
2213,8,2011-03-11 19:03:26,587726,839685,68606,4
2213,6,2011-03-11 19:03:53,27,839712,68633,4
2214,1,2012-07-20 18:11:44,0,0,65504,4
2214,8,2012-07-20 20:37:04,8720,8720,74224,4
2214,6,2012-07-23 16:33:14,244570,253290,59594,0
2216,1,2011-11-26 00:20:40,0,0,1240,5
2216,8,2011-12-01 17:34:50,494050,494050,63290,3
2216,9,2011-12-09 20:54:53,703203,1197253,75293,4
2216,6,2011-12-15 00:51:20,446187,1643440,3080,3
2217,1,2011-04-19 20:31:55,0,0,73915,1
2217,8,2011-04-26 16:16:17,589462,589462,58577,1
2217,9,2011-04-26 16:38:47,1350,590812,59927,1
2217,6,2011-04-26 20:57:25,15518,606330,75445,1
2218,1,2011-04-18 18:50:49,0,0,67849,0
2218,8,2011-04-20 20:57:29,180400,180400,75449,2
2218,6,2011-04-20 20:57:36,7,180407,75456,2
2220,1,2012-08-09 16:26:28,0,0,59188,3
2220,8,2012-08-09 21:35:02,18514,18514,77702,3
2220,6,2012-08-09 23:56:01,8459,26973,86161,3
2221,1,2010-10-04 16:40:56,0,0,60056,0
2221,8,2010-10-07 14:58:10,253034,253034,53890,3
2221,6,2010-10-07 21:26:15,23285,276319,77175,3
2221,8,2010-10-18 21:30:46,950671,1226990,77446,0
2221,6,2010-11-06 02:04:40,1571634,2798624,7480,5
2222,1,2010-09-09 23:42:47,0,0,85367,3
2222,8,2010-09-17 15:35:31,661964,661964,56131,4
2222,6,2010-09-17 16:17:15,2504,664468,58635,4
2223,1,2010-11-15 22:29:45,0,0,80985,0
2223,8,2010-11-25 18:35:13,849928,849928,66913,3
2223,6,2010-11-25 19:12:17,2224,852152,69137,3
2224,1,2012-02-13 17:38:59,0,0,63539,0
2224,8,2012-02-13 17:39:33,34,34,63573,0
2224,6,2012-02-13 23:10:02,19829,19863,83402,0
2225,1,2012-06-20 23:16:29,0,0,83789,2
2225,1,2012-06-20 23:16:42,13,13,83802,2
2225,8,2012-06-20 23:40:18,1416,1429,85218,2
2225,6,2012-06-21 00:00:19,1201,2630,19,3
2226,1,2012-04-03 22:48:43,0,0,82123,1
2226,8,2012-04-04 22:04:21,83738,83738,79461,2
2226,6,2012-04-05 18:48:18,74637,158375,67698,3
2227,1,2012-08-02 22:52:30,0,0,82350,3
2227,6,2012-08-13 20:39:08,942398,942398,74348,0
2227,6,2012-08-13 23:58:53,11985,954383,86333,0
2230,1,2011-11-28 23:08:58,0,0,83338,0
2230,8,2011-12-01 00:25:19,177381,177381,1519,3
2230,6,2011-12-14 23:18:03,1205564,1382945,83883,2
2231,1,2011-05-27 23:21:12,0,0,84072,4
2231,8,2011-05-27 23:21:39,27,27,84099,4
2231,6,2011-05-30 15:33:27,231108,231135,56007,0
2231,8,2011-05-30 16:41:53,4106,235241,60113,0
2231,6,2011-05-30 17:08:44,1611,236852,61724,0
2233,1,2010-10-29 15:21:13,0,0,55273,4
2233,8,2010-11-02 19:47:11,361558,361558,71231,1
2233,6,2010-11-05 20:21:38,261267,622825,73298,4
2234,1,2011-12-30 17:56:55,0,0,64615,4
2234,8,2012-01-02 17:41:05,258250,258250,63665,0
2234,6,2012-01-02 18:28:53,2868,261118,66533,0
2235,1,2010-10-22 15:27:19,0,0,55639,4
2235,8,2010-10-22 15:47:57,1238,1238,56877,4
2235,6,2010-10-25 18:46:47,269930,271168,67607,0
2237,1,2012-07-30 16:25:51,0,0,59151,0
2237,6,2012-07-30 16:26:45,54,54,59205,0
2237,6,2012-07-30 16:26:46,1,55,59206,0
2238,1,2011-07-29 21:04:45,0,0,75885,4
2238,6,2011-08-03 16:39:07,416062,416062,59947,2
2238,6,2011-08-03 16:39:07,0,416062,59947,2
2240,1,2012-07-04 15:10:03,0,0,54603,2
2240,8,2012-07-04 15:10:20,17,17,54620,2
2240,6,2012-07-04 15:37:43,1643,1660,56263,2
2241,1,2012-06-26 21:14:17,0,0,76457,1
2241,8,2012-06-26 21:14:26,9,9,76466,1
2241,9,2012-06-28 22:03:07,175721,175730,79387,3
2241,6,2012-07-10 23:38:20,1042513,1218243,85100,1
2242,1,2012-04-23 23:07:23,0,0,83243,0
2242,8,2012-04-23 23:34:43,1640,1640,84883,0
2242,6,2012-04-27 22:29:08,341665,343305,80948,4
2243,1,2010-11-27 02:04:06,0,0,7446,5
2243,8,2010-12-03 17:24:16,573610,573610,62656,4
2243,6,2010-12-10 19:04:28,610812,1184422,68668,4
2244,1,2012-03-12 19:47:50,0,0,71270,0
2244,8,2012-04-05 22:44:07,2084177,2084177,81847,3
2244,9,2012-04-05 23:16:21,1934,2086111,83781,3
2244,6,2012-04-19 15:23:32,1181231,3267342,55412,3
2246,1,2011-09-08 15:42:42,0,0,56562,3
2246,8,2011-09-08 15:44:47,125,125,56687,3
2246,6,2011-09-09 20:28:45,103438,103563,73725,4
2247,1,2012-02-08 19:57:39,0,0,71859,2
2247,8,2012-02-08 19:58:09,30,30,71889,2
2247,6,2012-02-08 22:15:32,8243,8273,80132,2
2248,1,2011-12-22 01:16:13,0,0,4573,3
2248,8,2011-12-27 18:04:07,492474,492474,65047,1
2248,6,2011-12-28 18:24:38,87631,580105,66278,2
2248,6,2011-12-28 18:24:38,0,580105,66278,2
2249,3,2010-04-29 23:26:12,0,0,84372,3
2249,1,2010-04-30 17:41:37,65725,65725,63697,4
2249,8,2010-04-30 18:29:06,2849,68574,66546,4
2249,6,2010-04-30 19:26:43,3457,72031,70003,4
2249,8,2010-04-30 21:08:45,6122,78153,76125,4
2249,9,2010-05-01 00:42:57,12852,91005,2577,5
2249,8,2010-05-03 19:13:11,239414,330419,69191,0
2249,6,2010-05-03 19:13:22,11,330430,69202,0
2250,1,2012-07-27 21:18:51,0,0,76731,4
2250,9,2012-08-13 20:42:53,1466642,1466642,74573,0
2250,6,2012-08-27 16:37:11,1194858,2661500,59831,0
2251,1,2011-09-30 18:02:42,0,0,64962,4
2251,8,2011-10-07 18:22:17,605975,605975,66137,4
2251,6,2011-10-07 18:36:38,861,606836,66998,4
2252,1,2012-01-23 19:59:21,0,0,71961,0
2252,8,2012-01-23 22:10:18,7857,7857,79818,0
2252,6,2012-01-23 22:43:10,1972,9829,81790,0
2254,1,2010-09-22 22:53:46,0,0,82426,2
2254,8,2010-09-22 23:25:02,1876,1876,84302,2
2254,6,2010-09-22 23:25:38,36,1912,84338,2
2255,1,2012-01-27 01:27:22,0,0,5242,4
2255,8,2012-01-27 17:03:08,56146,56146,61388,4
2255,6,2012-01-31 22:39:20,365772,421918,81560,1
2256,1,2012-08-08 16:14:19,0,0,58459,2
2256,6,2012-08-08 16:14:40,21,21,58480,2
2257,1,2011-11-11 23:59:28,0,0,86368,4
2257,8,2011-11-14 17:03:20,234232,234232,61400,0
2257,6,2011-12-06 01:35:16,1845116,2079348,5716,1
2258,1,2012-06-15 00:01:33,0,0,93,4
2258,8,2012-06-15 15:51:02,56969,56969,57062,4
2258,6,2012-06-21 16:05:21,519259,576228,57921,3
2259,3,2012-07-25 22:47:20,0,0,82040,2
2259,1,2012-07-25 22:47:47,27,27,82067,2
2259,8,2012-07-25 22:47:54,7,34,82074,2
2259,6,2012-07-25 23:15:05,1631,1665,83705,2
2260,1,2011-09-28 18:02:41,0,0,64961,2
2260,8,2011-09-28 20:40:32,9471,9471,74432,2
2260,6,2011-09-28 22:09:56,5364,14835,79796,2
2261,1,2012-01-28 00:25:30,0,0,1530,5
2261,8,2012-01-28 00:25:46,16,16,1546,5
2261,6,2012-01-28 00:35:33,587,603,2133,5
2262,1,2012-01-19 20:18:45,0,0,73125,3
2262,8,2012-01-19 20:19:00,15,15,73140,3
2262,6,2012-01-19 20:30:10,670,685,73810,3
2263,1,2011-03-22 20:02:38,0,0,72158,1
2263,1,2011-03-22 20:06:02,204,204,72362,1
2263,8,2011-03-22 20:06:10,8,212,72370,1
2263,6,2011-03-23 01:44:31,20301,20513,6271,2
2264,1,2011-10-04 17:10:13,0,0,61813,1
2264,8,2011-10-06 15:57:33,168440,168440,57453,3
2264,6,2011-10-06 15:59:21,108,168548,57561,3
2265,1,2011-03-30 20:09:42,0,0,72582,2
2265,1,2011-03-30 21:14:34,3892,3892,76474,2
